"Group.1","iTRAQ8.113","iTRAQ8.114","iTRAQ8.115","iTRAQ8.116","iTRAQ8.117","iTRAQ8.118","iTRAQ8.119","iTRAQ8.121","perox.2015","perox.2017","mito.2015","mito.2017","nucleus.2015","nucleus.2017","golgi.2015","golgi.2017","ER.2015","ER.2017","PM.2015","PM.2017"
"Abcb9",7678.52325071759,1579.91063040285,2634.14643055528,5903.09421681474,3429.01996636905,1534.44526007798,3646.96358471182,2650.85767567812,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
"Abcc1",392437.965070521,92854.9386786789,641981.109457383,356478.56893206,424199.701107623,217591.126419494,335396.733427283,272052.164657148,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcc10",879628.387115271,399374.102773465,662492.318939206,3173237.01382335,274454.29541091,10172381.5179047,643116.582156042,3703202.29406241,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcc12",140347.570147908,172717.840457805,15950.5702712016,32089.5740012979,35594.7343244482,22920.009558343,70081.1431638762,35192.7181140311,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcc2",50110638.8400275,5054519.21772374,21067038.2265642,57531795.1359149,113584107.757091,28623705.9891972,48501937.194103,20216806.4095015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcc3",183508.175422363,219799.931327987,352857.090526927,245154.688724074,285494.099051653,137566.427752572,282769.338718021,211556.960673713,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"ABCC4",187080.122022003,25229.450345497,107634.046731505,205430.201548361,190863.762983268,144096.839793554,103290.610723121,102546.873251781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcc5",61249.8767148795,80492.5685349303,93477.5716105325,109151.57368305,66137.3596609109,116568.573892201,91849.2805060847,80081.785879312,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcc6",35168750.5283161,1277299.57976974,15514797.3490512,41088843.7127438,56796971.4022231,41853198.9498222,26294309.1041574,18733207.0352826,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcc8",2650387.62653308,135333.428157116,1382830.45891534,114865.725263273,146518.44989176,84896.0224283776,139662.0643904,260473.649900005,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"ABCC9",239912.36514308,93061.7746553242,114553.313423532,336829.167136617,186173.800838174,213460.234090994,170261.907087238,283130.438171479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcd1",4693813.85803016,1967696.63993615,5383528.69470789,27827065.8733039,2518185.30105831,4167389.58895461,4007686.3117485,33353147.878482,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcd3",36268586.7472114,9138853.77418866,52338960.6236922,236059393.756994,16716579.3862904,43709095.8732863,32678175.740308,356822504.585625,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcd4",761550.783868106,207576.306770506,644941.621758533,1022380.66644078,198148.341288872,2578824.48318163,314731.617116441,757336.634101672,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"Abce1",40640148.0979726,36841443.3926448,7394271.82877006,25566198.6876406,21525882.3667435,5487137.94786127,29150369.2799668,12465695.4351301,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcf1",12529676.2675597,10153465.4355929,3443476.80560614,5002680.82651518,7274187.63287759,2298630.51988174,9271501.72432549,3384816.22644854,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcf2",5204651.08727887,1088225.85644771,465570.465757568,2923296.62092913,1253066.44701299,502806.681370781,1787881.94482117,1431318.26915907,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcf3",4996264.2915258,2181936.56696052,538864.002030392,2132262.42060355,1578490.44499294,688450.820959529,2275876.86725157,1143195.26725368,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abcg1",46873.2702269645,7698.5120281435,17446.0848037722,40602.2051630459,18709.229620281,7524.02942034027,18918.4771678541,15551.2266593143,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
"Abcg2",282821.264308094,38238.8549060068,112333.423745605,228393.345441761,500180.026077589,150124.390995428,283240.695787195,92486.1588423334,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcg3l1",2603168.65702638,119822.526503407,412979.364136638,1708389.78893378,577803.450522422,305324.991961107,778222.150054098,597401.036924017,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcg3l3",53381785.3624454,324527.524883182,5167060.74175708,34749692.4323855,11322766.459003,4532779.50831666,13866961.6868926,9699434.57003549,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcg5",1029898.29652339,29443.4175799715,161341.112846167,733394.014094786,370344.856687727,146242.551569449,320712.561771128,237807.127774704,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abcg8",698394.802472628,13467.285908763,68999.5664225036,344908.710812206,411856.604089171,204723.843304711,288629.022263794,144347.173902815,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Abhd1",12465420.1903246,233755.84428653,1445276.76327058,8704406.97619986,3246616.05297704,1301537.72531925,3261701.73370601,2749388.14848833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd10",111382.844557024,78509.2654996693,699973.150983895,240042.819665934,368251.141864722,79490.8606297163,330581.372785595,521423.254013445,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd11",842642.309250336,466757.328909513,7003582.82629046,1762146.39596438,2733136.50798133,453503.130907387,2441593.94230441,4144194.72741864,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd12",6151082.85637232,302993.635092001,858761.149635513,4174950.33584029,1711315.2995259,738481.778036703,1747203.03141319,1596822.13663178,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abhd13",536774.768804716,62880.1082557887,550540.556519941,225834.900314187,371292.705213739,89407.1756403736,404506.437335702,246996.808686621,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd14b",19316234.5501262,173784312.972414,9232153.81268217,27558434.3200828,24757718.8330545,16649955.8316427,76354722.9798386,30382699.2165565,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd15",2396705.77210325,231540.049353959,339140.788702248,1000761.90916496,590099.974101913,261466.561330229,715938.10414055,494436.321294646,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd16a",7852095.22778422,437338.219294943,3247014.33360804,8092038.8825477,2495093.93641221,1353655.16040959,2938084.194565,5966477.24372383,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd17a",228664.759282912,44478.8795739296,20948.1887619731,116672.56920497,61561.7852173325,128615.677121516,71485.4137513421,95249.0933775957,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd17b",104273.401629787,160988.038194475,130710.851562536,147810.330713033,101428.575185101,132162.223507427,163670.376089451,223937.503513016,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd17c",35591.7957311067,6977.35658882025,13231.6739891273,23945.3875604498,17400.656353667,12738.4448029902,15950.9006192568,16742.834354582,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd2",7570091.78961314,291881.620468688,1062125.81254252,4551737.46273673,2150903.09457258,599346.814601253,2185444.05433522,1742791.49590467,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abhd3",325637.422904118,16160.6361595527,56817.60802917,240484.429757514,98329.6667830645,47350.3066061368,104481.652321565,121930.867875259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd4",1243510.9871918,2150388.29396363,1701612.10961473,1559125.94212608,1127079.93561269,643631.033718686,1867864.00075409,1821357.19792576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd5",487689.412987581,1115624.31422672,135548.440069272,297581.381972293,333380.766529811,166754.296326685,576965.826240019,274476.051248872,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abhd6",3601382.55535809,226287.466695656,548123.318261935,2261646.82523409,1755445.07413156,345396.22266527,1185408.29813354,873973.686805853,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abi1",2858277.36650123,544382.88395064,493950.310235402,2075721.49344259,1619320.01573432,900515.708496838,1160779.27125852,1041607.57771647,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abi3",203019.979137093,44104.3195773515,32423.173319125,154046.696226123,99509.2640329175,130842.78752007,77071.9559370524,85617.8292572202,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abi3bp",17447.5654479724,5783.58323146095,5650.82140944815,16039.7161230664,15731.8926563488,9283.33497060433,11807.7919785326,16640.7960878434,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abl2",133131.762943991,262546.967063698,51906.2031719216,67812.9840960545,81158.3225727193,29934.3649908179,167007.6788176,95098.9663603899,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Ablim1",181536.74708371,102009.784860652,99960.9088971514,146964.971790717,536473.63500346,55804.5207044342,275664.99969342,126527.086987772,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ablim2",47186.5630575842,28562.5525369302,12024.653912552,36699.4496657467,41108.5975709765,20927.6030645699,32507.6471206341,19113.5231178671,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ablim3",1601148.16920278,231576.137939503,576781.401820968,1847000.49671051,3626087.08264682,91840.4415786083,1761501.32018722,500777.062663804,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abr",43542.7712578317,49055.9060824403,17302.0176749314,43521.6199548101,26696.9659331424,37023.9586992149,35291.4575205969,39844.222926998,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abra",115207.195910492,854.9319752928,7624.05281433216,46342.2137189407,9033.25500935226,130469.391226615,9062.14300571628,272417.196339259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abt1",55960.3613253868,8793.13742939279,12253.8040019635,42655.339709468,32970.3266855356,10971.0608205374,27267.1627099242,22077.9273177918,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Abtb1",378370.623927451,1550613.15256927,113200.456023384,286569.780963417,442287.55302314,153877.000787727,742770.643811688,250546.118463508,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Abtb2",286832.909688039,318611.244495846,134346.432813902,401526.596571355,217857.32148166,216502.977915024,265071.136581657,308998.250178816,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acaa1a",11396325.2008898,30652166.9815813,36023622.2781758,101282345.302067,18416479.6460246,4858963.29866805,30509233.9733579,240244703.692871,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acaa2",24088798.7341435,32755014.9142373,677156244.007446,100769229.09841,284562904.558495,13009870.8533147,292687290.63221,347168601.712668,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acaca",14630090.4350542,69350993.8137052,5285993.08667328,13227176.4408889,9144139.90318021,12311783.5498826,29609619.774614,10564481.1849598,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acacb",52189202.5186166,13911926.0066798,5473184.87535322,43950714.1440468,7453878.13539244,7097696.36599227,15622141.8588138,12432657.036659,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acad10",8602882.39779841,5650260.51270557,74794093.6279668,16760054.2369935,29138008.5773076,3537453.90360076,31930478.0066308,38618910.240852,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acad11",89236234.9644521,15025092.5344824,104721128.18646,475306253.53268,40769107.707937,95388350.1520495,68844736.8715965,666956120.739251,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acad8",6842107.81656544,1554295.36654156,58573805.2012348,13100260.969578,23612325.6366704,2717484.17003811,23060204.7879076,28710094.136824,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acad9",7872158.26799492,5473669.82907364,64003908.7352429,21856743.7165572,23332497.1877894,5300101.56657706,27775160.1571745,39334240.4719825,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acadl",19955734.2658843,31014349.5484943,438970996.652882,74484316.9806474,161921638.903198,17949661.5317331,175357762.496804,227605475.374812,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acadm",16724526.9475336,17434456.3574329,254946702.515496,47013149.3347466,102479522.590907,26201273.5214251,110285143.072296,139384487.555679,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acads",7030808.13128791,8665486.82573648,167489282.86865,25905809.7401442,65496471.7531137,6440598.20746432,66376987.1159827,82843217.6218082,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acadsb",3926085.3008841,4575428.61190608,88216221.2607034,11702112.9147225,39165929.4016963,2286590.46623537,36326524.5550074,36731379.0247601,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acadvl",16370908.9945869,13789961.3862326,248921898.509309,68819842.1106438,85044920.1741026,16668120.192167,107438932.916675,142901135.413525,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acan",176323.067635698,67443.379906284,160219.826395957,912208.276179938,70431.1869272232,3274156.63614098,152858.640227175,1287893.05337036,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acap1",81990.8847000877,35436.1345235645,14190.1884432687,87514.988411432,20451.4110387629,7832.28929812368,22096.0746910255,20070.0888937351,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acap2",1504665.76726458,1237956.22081249,516249.030616849,888006.361114159,1285982.27353274,550384.056314394,1233829.12806649,683148.509411213,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acap3",91342.865853092,18279.6263917624,26281.811383856,183443.110739818,31061.7513965976,410660.823920385,54883.0802128952,368743.730101594,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acat1",14434431.5956053,8477635.06043395,189487551.116769,34878854.7662744,73958870.350589,3835034.58928338,77186862.4376287,96189217.6688193,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acat2",3270876.36567392,26913510.320385,1137987.84588056,4208786.7524421,3090112.39536285,2812535.93636937,10967566.6712035,3445454.28294386,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acbd3",3247526.74673328,5988648.31386226,858088.748237266,1195496.734227,1478498.18221727,1568704.0924723,3626282.62883812,996315.605818897,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Acbd4",499118.752750711,285801.351122117,245561.920323514,1085755.28455749,269266.979343095,292636.868329917,324652.234945771,2299299.79883327,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acbd5",4108621.74416691,1041227.10816203,1876365.65317609,11295696.6243037,1918387.03502145,2183988.97137117,2733644.16488871,24628517.5405907,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acbd6",18818.1742622326,74953.288700905,1166.10839655474,15974.9442184657,11445.6406879762,7469.42582610708,26519.7540556805,12016.4538520781,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Accs",364677.666690999,3032793.13879151,127528.600407303,429499.474588432,294575.888106219,293462.742598006,1222886.80393052,424014.058615135,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Ace2",24365.4518020999,5359.75632349156,6266.6721014966,15335.7023864276,84763.6475289663,16303.4051461642,30600.210737182,8716.89909090799,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
"Ace3",292273.034109098,205695.7340518,298011.859073833,457320.459115122,635347.930775914,872850.620391591,348096.681357304,170315.472383753,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Acer2",46175.0097639516,31261.9587922811,13101.1819753829,36641.2622616683,23165.9150318435,13502.3060817084,26780.9508324159,20411.045471788,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
"Acer3",1696823.63499222,43265.5972930122,146721.586763903,1335544.02812631,546030.81902176,131422.988744072,490551.879196705,477818.430533165,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
"Ache",33840.3248557604,10112.8966943861,16973.3017196892,51091.2510140366,27513.440510101,30574.4399246984,24270.0588046114,30645.0864610307,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"Acin1",4094953.28658489,4198894.93048709,643764.469407568,1101244.99400095,15879140.7959451,914415.135307576,7223899.4754545,977483.338529031,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Acly",102767659.392337,187894899.319044,28416456.3545793,73696373.7613774,84412934.2984907,36573866.527762,130222430.743678,59272523.9044283,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Acmsd",43049.5073902883,208037.180071527,26521.8343636049,47115.4467939329,36263.8717673684,14940.2317680274,82104.1107746579,64186.0890705933,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acn9",22297.5995684679,15092.924635376,224580.516307131,59021.8946102417,102246.868887657,9047.74870995566,94846.342262644,161752.946985771,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acnat2",11341.5194278638,1194.05176475652,72333.2426317941,48599.0805907138,36520.1012578428,16039.8686764034,32207.6178400442,77311.1960003786,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Aco1",41419365.8163832,169767696.046561,17192889.7781477,44773052.8617583,33011561.8463469,32926293.8837689,89779623.859184,32163805.265001,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
"Aco2",9409929.38006666,12490607.7958518,196314314.840042,61158079.532083,62982189.2422627,16124435.4347866,84374154.7570707,130707464.979823,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot1",341891.851914307,587654.23326162,451959.880656024,2045722.14821221,408356.325676659,149145.855911499,544323.8317832,2976151.18480266,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot11",47276.1563717695,12474.3926108598,238333.082765157,122902.109587776,93057.7446117196,36819.5532245913,97789.3254731476,162503.15835924,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot12",9006122.12315559,36238616.7204207,12804316.2061482,40151734.6439582,8686055.04693802,8923403.47770622,21270490.8213764,80065158.0703634,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot13",1827095.88603266,1239355.24468118,5392285.77379528,2290734.7263307,3779990.76511476,862473.32533163,3289361.53628896,3978996.72347659,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot2",9027484.55233959,12409268.1974676,90458403.1150794,32695071.8542403,39368917.4943665,8008250.35471474,41210907.1111314,67560487.4748243,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot3",759329.859803998,1055840.51121888,1396557.17257158,4119084.14029529,1100112.91495596,332736.87541158,1443451.98650611,9597898.17152654,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot4",5084767.41356641,1680855.26103289,4306337.03503967,19153346.0299179,2251515.96523082,6329371.6674038,3641032.72901605,30463945.376499,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot5",133118.980620109,294208.363022162,3438138.30909576,698787.905161319,1539358.18543314,114154.326487846,1574458.82687313,1937606.02282639,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot6",7149.443699989,1506.63525366914,493.21789830817,2012.44233633898,37993.335440971,0,8912.29926371858,1121.53216619401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot7",9535388.54646101,16917927.6414635,3755695.46626171,10995553.5345799,4419805.37839964,6793835.00307838,10470299.813064,5467096.85361294,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot8",2181813.15307736,2344734.07012239,1726572.53785834,6328897.95717064,2399068.27533851,1151613.3057419,2476040.48103039,11143852.0516886,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acot9",468216.802986971,130399.667814532,610482.139066921,1899035.98905278,426428.708264645,516575.622975585,427139.711843041,2263112.10672106,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acox1",101667950.984163,52877041.5049653,131956692.912445,386059253.371912,77301671.555984,60023730.6938956,104852828.656433,679149019.07911,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Acox2",55558143.2744068,24320596.1709216,70291525.0552794,246812281.804865,29856703.4916455,54560063.5534209,50949405.3271935,394987037.851728,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acox3",34340190.7619905,19885704.3255348,49716000.6857359,199477894.497906,20526607.5568795,86797342.0239958,37463417.7503916,317322320.98144,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Acp1",1392955.81009412,6769524.32793154,718962.882092933,1191510.03177853,2391697.551436,755800.460169135,3498331.29839402,1290914.17145259,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Acp2",13513416.8916539,6747851.75982159,18343802.8119028,110299495.171414,1720144.80593534,475556601.467238,10758992.3999653,135347088.502032,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
